status,lot_no,stone_id,location,weight,shape,color,clarity,cut,polish,symmetry,rapnet_price,system_discount,system price,system amount,lab,certificate,certi_pdf_url,ratio,measurements,fluor_int,table,depth,crown_ht,crown_angle,pavilion_dep,pavilion_an,stone_type,v360,imgurl,eye_clean
Available,ADI20,56539A,INDIA,1.54,Oval,H,SI1,VG,VG,VG,7600,-97.72,173.28,266.85,NC,,,1.4,10.45 x 7.47 x 2.33,None,73.4,31.13,7.6,34.12,19.22,20.98,CVD,,,NO
Available,RPE 07 129,R116564A,,1.51,Oval,E,VS1,,EX,EX,12800,-94.25,736,1111.36,IGI,600322653,Click Here,1.43,8.98 x 6.30 x 4.13,None,62,65.6,15,38.4,45,41.4,CVD,,,YES
Available,RPE 09 131,59749A,,1.5,Oval,D,VS1,,EX,EX,13600,-94.25,782,1173,IGI,600316056,Click Here,1.46,9.02 x 6.19 x 4.00,None,64,64.6,15,39.5,44,40.5,CVD,Click Here,Click Here,YES
Available,RPE 10 132,59832A,,1.5,Oval,E,VS1,,EX,EX,12800,-97.75,288,432,IGI,598390081,Click Here,1.43,8.99 x 6.27 x 4.15,None,57,66.2,16,36.5,44.5,41.4,CVD,Click Here,Click Here,YES
Available,RPE 12 134,60013B,,1.5,Oval,E,SI1,EX,EX,EX,9300,-98,186,279,POLISH,,,1.44,9.03 x 6.29 x 3.93,None,61.71,62.53,14.88,38.36,41.03,38.98,CVD,,,YES
Available,RPE 10 132,59875A,,1.5,Oval,F,VS2,,EX,EX,10600,-94.25,609.5,914.25,IGI,600322654,Click Here,1.44,9.03 x 6.29 x 4.05,None,62,64.4,15.5,38.5,44,40.8,CVD,,,YES
Available,RPE 09 131,59729D,,1.5,Oval,G,VS2,EX,EX,EX,9800,-98,196,294,POLISH,,,1.44,9.06 x 6.28 x 3.92,None,62.39,62.49,13.44,36.14,41.35,39.08,CVD,,,YES
Available,RPE 5201 174,57384A,INDIA,1.19,Oval,Fancy Vivid Blue,VS2,,EX,EX,0,0,250,297.5,IGI,588348153,Click Here,1.46,8.65 x 5.93 x 3.56,None,63,60,13,35,42.5,39.5,CVD,Click Here,Click Here,YES
Available,RPE 5201 174C,57524A,INDIA,1.14,Oval,E,VS1,,EX,EX,8000,-97.25,220,250.8,IGI,592355321,Click Here,1.48,8.41 x 5.68 x 3.70,None,56,65.1,16,36.5,44.5,40.6,CVD,Click Here,Click Here,YES
Available,RPE 1339 259,57730A,INDIA,1.12,Oval,G,VS1,,EX,EX,7000,-97.13,201.25,225.4,IGI,592343687,Click Here,1.36,8.00 x 5.88 x 3.78,None,61,64.3,14,35.9,46.5,41.9,CVD,Click Here,Click Here,YES
Available,RPE-MRE,MRE-1024,INDIA,1.09,Oval,I,SI1,,EX,EX,4000,-96.34,146.4,159.58,NC,,,1.42,8.19 x 5.75 x 3.66,,56.6,63.66,15.1,35.7,43.86,40.65,,Click Here,Click Here,YES
Available,RPE 1527B 83,58231B,INDIA,1.06,Oval,D,VVS2,,EX,EX,9400,-97.16,267.43,283.48,IGI,596337796,Click Here,1.45,8.09 x 5.58 x 3.65,None,62,65.4,15,37.4,46,41.7,CVD,Click Here,Click Here,YES
Available,RPE 1527B 83,58203A,INDIA,1.06,Oval,H,VVS2,,EX,EX,6300,-97,189,200.34,IGI,596308511,Click Here,1.47,8.46 x 5.74 x 3.51,None,64,61.1,11.5,32.3,45.5,41.6,CVD,Click Here,Click Here,YES
Available,1,RP-17,INDIA,1.06,Oval,H,VS1,,EX,EX,6000,-97,180,190.8,IGI,591330292,Click Here,1.44,8.45 x 5.85 x 3.45,None,64,59,12,32.8,44,40.5,CVD,Click Here,Click Here,
Available,RPE 1339 259,57696B,INDIA,1.06,Oval,K,VS1,EX,EX,EX,3300,-95.27,156.09,165.46,NC,,,1.4,8.16 x 5.82 x 3.46,None,57.98,59.36,14.52,35.2,39.35,37.52,CVD,Click Here,Click Here,YES
Available,RPE 09 131,59766B,,1.04,Oval,E,VVS2,,EX,EX,8700,-97,261,271.44,IGI,598351223,Click Here,1.49,8.27 x 5.56 x 3.58,None,62,64.4,13,34.5,46.5,41.8,CVD,Click Here,Click Here,YES
Available,ADI19,55231A,INDIA,1.04,Oval,J,I1,VG,VG,VG,2200,-95.45,100,104,NC,,,,,None,56.88,59.76,13.83,33.45,41.2,39.49,CVD,Click Here,Click Here,NO
Available,RPE-MRE,MRE-1025,INDIA,1.01,Oval,I,SI2,,EX,EX,3500,-96.53,121.45,122.66,NC,,,1.33,7.32 x 5.52 x 3.66,,59.23,66.5,17.05,40.75,41.06,39.53,,Click Here,Click Here,
Available,RPE 1339 259,57854A,INDIA,1.01,Oval,M,VS2,EX,EX,EX,2100,-93.8,130.2,131.5,NC,,,1.4,8.09 x 5.76 x 3.46,None,59.65,60,12.38,32.3,42.77,40.06,CVD,Click Here,Click Here,YES
Available,RPE 5201 174F,58536B,,1,Oval,E,VS1,,EX,VG,8000,-97,240,240,IGI,598377294,Click Here,1.42,8.10 x 5.71 x 3.36,None,61,58.8,14.5,36.4,41.5,38.5,CVD,Click Here,Click Here,YES
Available,RPE-MRE,MRE-1015,INDIA,1,Oval,K,VS1,,VG,VG,3300,-95.45,150.15,150.15,NC,,,1.36,7.82 x 5.73 x 3.54,,3.44,59.99,12.8,33.21,43.52,40.63,,Click Here,Click Here,YES
Available,ADI11,53931B,INDIA,1,Oval,Fancy Vivid Blue,VS2,,EX,EX,0,0,250,250,IGI,585335495,Click Here,1.49,8.03 x 5.39 x 3.52,None,61,65.3,15,37.2,45.5,41.1,CVD,Click Here,Click Here,YES
Available,ADI19,55348A,INDIA,0.84,Oval,D,VVS2,,EX,EX,5300,-93.5,344.5,289.38,IGI,582360703,Click Here,1.5,7.86 x 5.23 x 3.27,None,56,62.5,15,35.1,44.5,40.4,CVD,Click Here,Click Here,YES
Available,RPEMTA 720 109,112092-009B,INDIA,0.76,Oval,E,VS2,EX,EX,EX,4200,-96.43,149.94,113.95,NC,,,,*3.185,None,57.22,62.65,14.61,34.81,42.27,39.72,CVD,Click Here,Click Here,YES
Available,RPE-MRE,10769,INDIA,0.73,Oval,H,VS1,,EX,VG,3800,-96.05,150.1,109.57,NC,,,1.4,7.12 x 5.07 x 3.24,,57.02,63.87,36.39,15.47,41.05,43.7,,Click Here,Click Here,YES
Available,ADI19C,56870A,INDIA,0.72,Oval,D,VS2,,EX,EX,4400,-93,308,221.76,IGI,593378955,Click Here,1.38,7.01 x 5.09 x 3.12,None,61,61.3,14.5,37,42,39.4,CVD,Click Here,Click Here,YES
Available,ADI16,54329B,INDIA,0.7,Oval,E,VVS2,,EX,EX,5000,-93,350,245,IGI,577382951,Click Here,1.5,7.37 x 4.92 x 3.03,None,58,61.6,15,36.1,43.5,39.8,CVD,Click Here,Click Here,YES
Available,RP-KR-16,17886,INDIA,0.7,Oval,E,VS2,,EX,VG,4200,-93,294,205.8,IGI,544278881,Click Here,1.36,6.72 x 4.93 x 3.25,None,57,65.9,15,35.3,44,40.9,CVD,Click Here,Click Here,YES
Available,RPE 183 121,56913B,INDIA,0.54,Oval,E,VS1,,EX,EX,3000,-90,300,162,IGI,593385760,Click Here,1.41,6.60 x 4.67 x 2.88,None,61,61.7,12,32.1,46.5,41.7,CVD,Click Here,Click Here,YES
Available,ADI19C,56865A,INDIA,0.51,Oval,E,VS1,,VG,VG,3000,-90,300,153,IGI,593385764,Click Here,1.38,6.07 x 4.39 x 2.94,None,56,67,15,33.4,44.5,40.6,CVD,Click Here,Click Here,YES
Available,ADI7,53284B,INDIA,0.51,Oval,H,VS1,EX,EX,EX,2500,-94,150,76.5,NC,,,,*2.644,None,61.79,59.34,13.39,35.65,42.15,40.22,CVD,Click Here,Click Here,YES
Available,RPE-TE-A-653-76,219066-009-2,INDIA,0.5,Oval,E,SI1,,EX,VG,2300,-90,230,115,IGI,560204461,Click Here,1.44,6.39 x 4.45 x 2.77,None,60.5,62.2,13.5,34.5,44.5,41.7,CVD,Click Here,Click Here,YES
Available,RPE-65-ADI-189,52287-3,INDIA,0.49,Oval,D,VS1,,EX,EX,2600,-87,338,165.62,IGI,559297789,Click Here,1.5,6.55 x 4.36 x 2.64,None,61.5,60.6,12.5,33,42.5,40.5,CVD,Click Here,Click Here,YES
Available,RPEMTA 700-99,138076-008,INDIA,5.06,Pear,F,VS1,,EX,EX,51500,-99.2,412,2084.72,IGI,561292031,Click Here,1.77,15.89 x 8.96 x 5.89,None,66,65.7,15.5,42,45,40.9,CVD,Click Here,Click Here,YES
Available,RPEMTA 713 110,413024-016A,INDIA,5.04,Pear,G,VS2,,EX,EX,38500,-99.1,346.5,1746.36,IGI,563229027,Click Here,1.72,15.96 x 9.27 x 5.60,None,58.5,60.4,13.5,32.7,41.5,39.6,CVD,Click Here,Click Here,YES
Available,RPEMTA 699-98,134081-001,INDIA,5.03,Pear,G,VS2,,EX,EX,38500,-99.1,346.5,1742.9,IGI,563209648,Click Here,1.62,14.21 x 8.76 x 5.99,None,61.5,68.4,16.5,39.8,42,39.9,CVD,Click Here,Click Here,YES
Available,RPEMTA 700 99,407018-010A,INDIA,5.02,Pear,G,VS1,,EX,EX,45000,-99.1,405,2033.1,IGI,563209650,Click Here,1.71,15.37 x 9.00 x 5.97,None,57.5,66.3,17,38.3,45,40.7,CVD,Click Here,Click Here,YES
Available,RPE MT A 683 95,469037-005A,INDIA,5.02,Pear,H,VS2,,EX,EX,31500,-99,315,1581.3,IGI,570374811,Click Here,1.71,15.23 x 8.90 x 6.00,None,56.5,67.4,18,39.7,43.5,40.6,CVD,Click Here,Click Here,YES
Available,RPEMTA 686 96,118093-006,INDIA,5.01,Pear,G,VS2,,EX,EX,38500,-99.1,346.5,1735.97,IGI,563209646,Click Here,1.73,14.99 x 8.64 x 5.91,None,57,68.4,20,43.1,41.5,39.5,CVD,Click Here,Click Here,YES
Available,RPEMTA 687-100,135088-002,INDIA,4.13,Pear,F,VS1,,EX,EX,35500,-99.1,319.5,1319.54,IGI,563209655,Click Here,1.71,15.05 x 8.78 x 5.12,None,64.5,58.3,12,33.5,41,38.4,CVD,Click Here,Click Here,YES
Available,RPEMTA 686 96,124072-001A,INDIA,4.02,Pear,H,VS1,,EX,EX,26500,-99.05,251.75,1012.04,IGI,577378610,Click Here,1.71,14.05 x 8.24 x 5.40,None,60,65.5,17,40.2,42,40,CVD,Click Here,Click Here,YES
Available,ADI10,53450A,INDIA,4.02,Pear,H,VS1,,EX,EX,26500,-99.05,251.75,1012.04,IGI,574322345,Click Here,1.4,12.75 x 9.11 x 5.70,None,57.5,62.6,16,36.5,42,40,CVD,Click Here,Click Here,YES
Available,RPE-TE-A-653-76,250060-003,INDIA,4.01,Pear,F,VS1,,EX,EX,35500,-99.07,330.15,1323.9,IGI,551293583,Click Here,1.72,14.00 x 8.15 x 5.58,None,62.5,68.5,14.5,37.5,45.5,42.2,CVD,Click Here,Click Here,YES
Available,ADI11,53933A,INDIA,3.5,Pear,H,VS1,,EX,EX,20000,-98.9,220,770,IGI,579380435,Click Here,1.64,13.62 x 8.31 x 5.10,None,61,61.4,15.5,38.2,41,39.3,CVD,Click Here,Click Here,YES
Available,RPE 14 136,60348A,INDIA,3.4,Pear,H,VS1,EX,EX,EX,20000,-95,1000,3400,POLISH,,,1.56,12.83 x 8.25 x 5.27,None,62.54,63.82,14.03,37.26,44.2,40.95,CVD,Click Here,Click Here,YES
Available,RPE 14 136,60327A,INDIA,3.18,Pear,E,VVS2,,EX,EX,30500,-98.75,381.25,1212.38,IGI,598314420,Click Here,1.55,12.71 x 8.19 x 5.16,None,61,63,14,35.7,46,41.5,CVD,Click Here,Click Here,YES
Available,RPE BH 119,55973A,INDIA,3.1,Pear,H,VVS2,,EX,EX,21500,-98.84,249.94,774.81,IGI,582351268,Click Here,1.52,12.44 x 8.18 x 5.07,None,57,62,14.5,34.4,43.5,39.6,CVD,Click Here,Click Here,YES
Available,RPE 14 136,60349B,,2.5,Pear,G,VS1,,EX,EX,15500,-98.5,232.5,581.25,IGI,598390073,Click Here,1.55,11.92 x 7.68 x 4.47,None,64,58.2,14,37.2,39.5,37.7,CVD,Click Here,Click Here,YES
Available,RPEMTA 672-104,303045-026,INDIA,2.29,Pear,E,VS1,,EX,EX,18000,-98.5,270,618.3,IGI,563202224,Click Here,1.59,11.28 x 7.08 x 4.77,None,56.5,67.4,18,40.2,43.5,40.9,CVD,Click Here,Click Here,YES
Available,RPEMTA 697-108,154010-003,INDIA,2.17,Pear,F,VS2,,EX,EX,15500,-98.5,232.5,504.53,IGI,563209589,Click Here,1.62,11.44 x 7.04 x 4.48,None,61.5,63.6,14,35.8,44.5,40.5,CVD,Click Here,Click Here,YES
Available,RPEMTA 707-102,330043-007,INDIA,2.16,Pear,F,VS2,,EX,EX,15500,-98.5,232.5,502.2,IGI,564350240,Click Here,1.63,11.41 x 7.01 x 4.64,None,60.5,66.2,13,32.9,48,32.9,CVD,Click Here,Click Here,YES
Available,ADI12,53956A,INDIA,1.74,Pear,F,VS1,,EX,EX,12200,-98.16,224.48,390.6,IGI,574338556,Click Here,1.65,10.39 x 6.31 x 4.20,None,60.5,66.6,17,40,43.5,40.8,CVD,Click Here,Click Here,YES
Available,RPE-TE-A-651-73,304033-009,INDIA,1.72,Pear,E,VS1,,EX,EX,12800,-98.08,245.87,422.9,IGI,557211060,Click Here,1.61,10.54 x 6.53 x 4.13,None,57,63.2,16,36.1,42,39.3,CVD,Click Here,Click Here,YES
Available,RPE-TE-A-662-72,319034-026,INDIA,1.71,Pear,E,VS2,,EX,EX,11100,-97.93,230.33,393.86,IGI,555272214,Click Here,1.6,10.04 x 6.26 x 4.26,None,60,68.1,17,40.1,44.5,41.5,CVD,Click Here,Click Here,YES
Available,RPE-TE-A-651-73,306035-014,INDIA,1.7,Pear,F,VS1,,EX,EX,12200,-98.18,222.65,378.51,IGI,557210794,Click Here,1.65,10.32 x 6.24 x 4.08,None,63,65.4,16,40.6,43,40.4,CVD,Click Here,Click Here,YES
Available,RPE-MRE,MRE-1032,INDIA,1.52,Pear,K,SI1,,EX,EX,4500,-96.67,149.85,227.77,NC,,,1.52,9.80 x 6.44 x 4.06,,66.79,62.96,10.49,32.7,46.05,,,Click Here,Click Here,YES
Available,RPE 183 121,56978B,INDIA,1.22,Pear,E,VS1,,EX,EX,8000,-97.53,198,241.56,IGI,589302792,Click Here,1.65,9.87 x 5.99 x 3.55,None,65,59.3,11,32.1,44,40.8,CVD,Click Here,Click Here,YES
Available,ADI19,55654A,INDIA,1.21,Pear,G,VVS2,,EX,EX,7300,-97.4,190.17,230.1,IGI,582377149,Click Here,1.67,9.58 x 5.74 x 3.57,None,62,62.2,13.5,35.6,43.5,39.5,CVD,Click Here,Click Here,YES
Available,ADI19,55561A,INDIA,1.17,Pear,E,VS2,,EX,EX,7000,-97.28,190.75,223.18,IGI,573397957,Click Here,1.54,8.98 x 5.82 x 3.65,None,62.5,62.7,15,38.4,43,40.4,CVD,Click Here,Click Here,YES
Available,RPE-MRE,MRE-1027,INDIA,1.16,Pear,I,VS1,,EX,EX,5100,-96.57,174.93,202.92,NC,,,1.55,9.29 x 5.99 x 3.49,,61.06,58.41,12.4,33.6,42.16,,,Click Here,Click Here,YES
Available,RPE 183 121,56929B,INDIA,1.15,Pear,D,SI1,,EX,VG,5700,-96.88,177.84,204.52,IGI,589386001,Click Here,1.5,8.75 x 5.84 x 3.61,None,64,61.8,15.5,39.7,43,40.1,CVD,Click Here,Click Here,YES
Available,ADI19,55574A,INDIA,1.15,Pear,G,VVS2,,EX,EX,7300,-97.4,190.17,218.69,IGI,578327019,Click Here,1.77,9.96 x 5.64 x 3.48,None,62,61.7,12.5,33.1,45.5,40.7,CVD,Click Here,Click Here,YES
Available,ADI19,55365B,INDIA,1.12,Pear,E,VVS2,,EX,EX,8700,-97.5,217.85,243.99,IGI,578327069,Click Here,1.66,9.19 x 5.55 x 3.71,None,61,66.8,15.5,38.5,47,42.1,CVD,Click Here,Click Here,YES
Available,ADI8A,55092B,INDIA,1.09,Pear,E,VS1,,EX,EX,8000,-97.53,198,215.82,IGI,572339655,Click Here,1.75,9.99 x 5.70 x 3.22,None,68.5,56.5,10.5,33.6,42,39.2,CVD,Click Here,Click Here,YES
Available,ADI14,56036B,INDIA,1.09,Pear,F,VS2,,EX,EX,6700,-97.27,183,199.47,IGI,582377153,Click Here,1.66,9.42 x 5.69 x 3.47,None,64,61,12,33.9,44.5,41,CVD,Click Here,Click Here,YES
Available,ADI19,55241A,INDIA,1.08,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,286.79,IGI,573397940,Click Here,1.64,9.62 x 5.88 x 3.32,None,65.5,56.5,10.5,31.9,42,40.2,CVD,Click Here,Click Here,YES
Available,RPE 183 121,57063B,INDIA,1.08,Pear,F,VS1,EX,EX,EX,7500,-97.36,198,213.84,NC,,,1.55,8.84 x 5.72 x 3.49,None,59.42,61.09,14.8,36.3,40.5,38.51,CVD,Click Here,Click Here,YES
Available,RPE 183 121,56939B,INDIA,1.06,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,281.48,IGI,589302793,Click Here,1.61,9.26 x 5.75 x 3.48,None,62,60.5,12,32.9,45,41.3,CVD,Click Here,Click Here,YES
Available,RPE 183 121,57029B,INDIA,1.06,Pear,E,VS2,,EX,EX,7000,-97,210,222.6,IGI,591349873,Click Here,1.57,9.25 x 5.89 x 3.45,None,64,58.6,11,31.2,44.5,40.8,CVD,Click Here,Click Here,YES
Available,1,255093-008-2,INDIA,1.06,Pear,F,VVS2,,EX,VG,8000,-97,240,254.4,IGI,585398519,Click Here,1.65,9.34 x 5.65 x 3.47,None,68,61.4,12,36.5,46,41.9,CVD,,,
Available,RPE 183 121,56932B,INDIA,1.05,Pear,E,VS1,EX,EX,EX,8000,-97.38,210,220.5,NC,,,1.36,8.84 x 6.50 x 4.23,None,59.17,65.08,15.49,37.13,44.32,41.02,CVD,Click Here,Click Here,YES
Available,ADI19,55197B,INDIA,1.05,Pear,G,VVS2,,EX,EX,7300,-97.4,190.17,199.67,IGI,578327010,Click Here,1.66,9.20 x 5.53 x 3.47,None,62,62.7,13,33.5,46.5,41.4,CVD,Click Here,Click Here,YES
Available,ADI19A,55938A,INDIA,1.05,Pear,H,VS1,EX,EX,EX,6000,-96.7,198,207.9,NC,,,1.71,9.66 x 5.66 x 3.26,None,64.04,57.59,11.28,32.28,42.23,39.14,CVD,Click Here,Click Here,YES
Available,RPE 183 121,57054B,INDIA,1.04,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,276.17,IGI,589302795,Click Here,1.56,9.17 x 5.89 x 3.31,None,65,56.2,12,33.9,40,38.6,CVD,Click Here,Click Here,YES
Available,RPE 183 121,56977B,INDIA,1.04,Pear,E,VVS2,,EX,EX,8700,-97.5,217.85,226.56,IGI,593378947,Click Here,1.69,9.51 x 5.63 x 3.27,None,64,58.1,12,33.4,42,39.4,CVD,Click Here,Click Here,YES
Available,ADI14,56081B,INDIA,1.04,Pear,E,VVS2,,EX,EX,8700,-97.5,217.85,226.56,IGI,578327083,Click Here,1.74,9.71 x 5.58 x 3.35,None,63,60,12,32.1,45.5,40.7,CVD,Click Here,Click Here,YES
Available,RPE 183 121,57057B,INDIA,1.04,Pear,H,VS2,EX,EX,EX,5500,-96.53,190.85,198.48,NC,,,1.7,9.57 x 5.62 x 3.30,None,66.34,58.69,10.47,31.85,44.16,40.54,CVD,Click Here,Click Here,YES
Available,RP-KR-16,17878,INDIA,1.04,Pear,H,I2,,VG,VG,1800,-91.67,149.94,155.94,NC,,,0.66,5.62 x 8.52 x 3.58,,59.31,63.76,14.19,35.23,43.67,40.81,,Click Here,Click Here,
Available,RPE 183 121,56967B,INDIA,1.03,Pear,E,SI1,,EX,VG,5400,-96.75,175.5,180.77,IGI,591325118,Click Here,1.59,9.27 x 5.82 x 3.28,None,66,56.4,10.5,31.4,41.5,39.5,CVD,Click Here,Click Here,YES
Available,ADI19B,56771A,INDIA,1.02,Pear,F,VVS1,,EX,EX,8500,-96.88,265.2,270.5,IGI,593378945,Click Here,1.49,8.37 x 5.60 x 3.55,None,65,63.4,15.5,41.2,43.5,40.2,CVD,Click Here,Click Here,YES
Available,RPE 1339B 124,58847A,,1.02,Pear,F,SI1,EX,EX,EX,5100,-93.5,331.5,338.13,POLISH,,,1.73,9.52 x 5.49 x 3.19,None,62.51,58.13,12.27,33.53,41.56,39.12,CVD,Click Here,Click Here,YES
Available,RP-KR-17,18327,INDIA,1.02,Pear,K,VS1,,EX,EX,3300,-95.45,150.15,153.15,NC,,,1.53,8.62 x 5.63 x 3.50,,57.41,62.1,13.96,33.97,42.88,41.18,,Click Here,Click Here,YES
Available,ADI19,55289A,INDIA,1.01,Pear,D,VVS2,,EX,EX,9400,-97.22,261.79,264.41,IGI,575399112,Click Here,1.7,8.87 x 5.23 x 3.44,None,57.5,65.8,18.5,40.4,42.5,40.2,CVD,Click Here,Click Here,YES
Available,ADI10,53386B,INDIA,1.01,Pear,F,VS2,,EX,EX,6700,-97.27,183,184.83,IGI,574322300,Click Here,1.63,9.21 x 5.66 x 3.39,None,62,59.9,32.1,12,44.5,41.3,CVD,Click Here,Click Here,YES
Available,RPE 5201 174E,58320A,,1.01,Pear,F,SI2,EX,EX,EX,4400,-93.5,286,288.86,POLISH,,,1.54,8.53 x 5.53 x 3.58,None,62.79,64.68,13.58,36.59,45.27,41.59,CVD,Click Here,Click Here,YES
Available,ADI19A,55857A,INDIA,1.01,Pear,H,VS1,EX,EX,EX,6000,-96.7,198,199.98,NC,,,1.53,8.59 x 5.60 x 3.52,None,59.44,62.82,13.53,34.16,44.23,41.32,CVD,Click Here,Click Here,YES
Available,RPE 08 130,122817B,,1.01,Pear,H,SI2,EX,EX,EX,3900,-93.5,253.5,256.04,POLISH,,,1.67,9.11 x 5.47 x 3.49,None,64.48,63.83,11.01,32.23,46,42.32,CVD,Click Here,Click Here,YES
Available,RP-KR-16,17816,INDIA,1.01,Pear,K,VS1,,EX,EX,3300,-96.21,125.07,126.32,NC,,,1.65,8.92 x 5.39 x 3.46,,57.01,64.32,14.65,34.97,43.5,41.57,,Click Here,Click Here,YES
Available,RPE 06 128,59678A,,1.01,Pear,K,VS1,EX,EX,EX,3300,-93.5,214.5,216.65,POLISH,,,1.73,9.06 x 5.25 x 3.43,None,57.54,65.29,16.44,38.19,43.04,40.6,CVD,Click Here,Click Here,YES
Available,RPE 1339B 124,58848A,,1.01,Pear,K,VS1,VG,VG,VG,3300,-93.5,214.5,216.65,POLISH,,,1.63,9.22 x 5.64 x 3.30,None,66.22,58.62,11.86,35.16,42.83,40.01,CVD,Click Here,Click Here,YES
Available,RPE 5201 174F,58822A,,1.01,Pear,K,SI1,EX,EX,EX,2800,-93.5,182,183.82,POLISH,,,1.54,8.28 x 5.39 x 3.60,None,0,66.77,12.41,0,47.2,0,CVD,Click Here,Click Here,NO
Available,ADI19,55422B,INDIA,1,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,265.55,IGI,576345045,Click Here,1.5,8.29 x 5.54 x 3.56,None,65,64.3,12.5,35.4,45.5,42.3,CVD,Click Here,Click Here,YES
Available,ADI19,55543A,INDIA,1,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,265.55,IGI,576345030,Click Here,1.73,9.13 x 5.28 x 3.36,None,59,63.6,17,39.4,42,39.9,CVD,Click Here,Click Here,YES
Available,ADI19,55521B,INDIA,1,Pear,D,VVS2,,EX,EX,9400,-97.18,265.55,265.55,IGI,576344691,Click Here,1.47,8.09 x 5.51 x 3.63,None,59,65.9,14.5,36.1,45,42,CVD,Click Here,Click Here,YES
Available,RPE 04 126,119412B,INDIA,1,Pear,D,VS1,,EX,EX,8500,-97.26,232.5,232.5,IGI,598314449,Click Here,1.68,9.10 x 5.41 x 3.40,None,63,62.8,13.5,35.6,44.5,41.6,CVD,Click Here,Click Here,YES
Available,ADI19B,56773A,INDIA,1,Pear,D,VS1,,EX,VG,8500,-96.88,265.63,265.63,IGI,589302756,Click Here,1.72,9.11 x 5.30 x 3.37,None,59,63.6,14,34,43,40.6,CVD,Click Here,Click Here,YES
Available,ADI19,55360A,INDIA,1,Pear,D,VS2,,EX,EX,7300,-97.21,203.67,203.67,IGI,579380589,Click Here,1.51,8.07 x 5.33 x 3.60,None,60,67.5,14.5,35.4,46,42.4,CVD,Click Here,Click Here,NO
Available,ADI19C,56823A,INDIA,1,Pear,E,VVS2,,EX,EX,8700,-97.5,217.85,217.85,IGI,591330276,Click Here,1.62,9.06 x 5.59 x 3.26,None,67,58.3,10.5,33.3,42,39.5,CVD,Click Here,Click Here,YES
Available,RPE 04 126,111903B,INDIA,1,Pear,E,VS1,,EX,EX,8000,-97,240,240,IGI,598314450,Click Here,1.55,8.50 x 5.50 x 3.50,None,61,63.6,14,35.9,42,40.8,CVD,Click Here,Click Here,YES
Available,RPE 1339 259,57737A,INDIA,1,Pear,E,VS1,EX,EX,EX,8000,-97.38,210,210,NC,,,1.73,9.60 x 5.54 x 3.13,None,59.76,56.55,11.83,30.81,39.7,38.76,CVD,Click Here,Click Here,YES
Available,RPE 5201 174,57418A,INDIA,1,Pear,E,VS2,,EX,EX,7000,-97.28,190.75,190.75,IGI,591349874,Click Here,1.54,8.44 x 5.48 x 3.54,None,65,64.6,13,35.8,45,41.1,CVD,Click Here,Click Here,YES
Available,ADI17,55076B,INDIA,1,Pear,E,VS2,,EX,EX,7000,-97.28,190.75,190.75,IGI,576345041,Click Here,1.51,8.32 x 5.50 x 3.54,None,64,64.4,12,34.1,46.5,42.7,CVD,,,YES
Available,ADI19,55746A,INDIA,1,Pear,E,VS2,,EX,EX,7000,-97.28,190.75,190.75,IGI,576344694,Click Here,1.68,8.98 x 5.36 x 3.39,None,53,63.2,18.5,38.6,41,39.1,CVD,Click Here,Click Here,YES
Available,ADI19,55337B,INDIA,1,Pear,E,VS2,,EX,VG,7000,-97.22,194.95,194.95,IGI,574338615,Click Here,1.64,8.77 x 5.36 x 3.54,None,62,66,12,32.6,46.5,42.8,CVD,Click Here,Click Here,YES
Available,ADI19B,56732A,INDIA,1,Pear,F,VS1,EX,EX,EX,7500,-97.36,198,198,NC,,,1.62,8.57 x 5.29 x 3.60,None,63.5,68,14.38,38.5,47.07,42.79,CVD,Click Here,Click Here,YES
Available,ADI8,53314B,INDIA,1,Pear,F,VS2,,EX,EX,6700,-97.34,177.98,177.98,IGI,574338562,Click Here,1.7,9.37 x 5.51 x 3.32,None,61,60.3,12.5,32.5,42.5,40.1,CVD,Click Here,Click Here,YES
Available,RPE 5201 174,57454B,INDIA,1,Pear,F,VS2,EX,EX,EX,6700,-96.87,210,210,NC,,,1.6,8.45 x 5.28 x 3.49,None,60.88,66.06,15.76,40.09,43.13,40.92,CVD,Click Here,Click Here,YES
Available,RPE 1339B 124,58869A,,1,Pear,F,VS2,VG,VG,VG,6700,-93.5,435.5,435.5,POLISH,,,1,9.22 x 9.19 x 5.73,None,60.6,62.21,0,36.33,0,41.39,CVD,Click Here,Click Here,YES
Available,RPE 04 126,117755B,,1,Pear,F,VS2,VG,VG,VG,6700,-93.5,435.5,435.5,POLISH,,,1.58,8.89 x 5.63 x 3.36,None,67.17,59.74,9.53,30.31,44.35,41.31,CVD,Click Here,Click Here,YES
Available,RPE 1527A 83,57908B,,1,Pear,G,SI1,VG,VG,VG,4900,-93.5,318.5,318.5,POLISH,,,1.68,8.98 x 5.34 x 3.51,None,58.59,65.71,15.38,37.31,43.76,41.32,CVD,Click Here,Click Here,YES
Available,RPE 5201 174C,57503A,,1,Pear,G,SI2,VG,VG,VG,4200,-93.5,273,273,POLISH,,,1.68,9.32 x 5.56 x 3.34,None,60.91,60,12.83,33.46,42.3,39.97,CVD,Click Here,Click Here,NO
